age,educational-num,marital-status,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
63,3,NotMarried,White,Female,0,0,50,Others,<=50K
20,9,NotMarried,White,Male,0,0,40,US,<=50K
31,9,NotMarried,White,Female,0,0,40,US,<=50K
41,16,Married,White,Male,0,2051,60,US,<=50K
64,2,Married,Other,Male,0,0,45,Others,<=50K
32,13,NotMarried,White,Female,0,0,40,US,<=50K
30,9,Married,White,Male,0,0,50,US,>50K
36,13,Married,White,Male,0,0,72,US,<=50K
22,10,NotMarried,White,Male,0,0,12,US,<=50K
53,10,Married,White,Male,0,0,50,US,<=50K
50,9,NotMarried,Amer-Indian-Eskimo,Female,0,0,40,US,<=50K
36,13,Married,White,Male,0,0,40,US,<=50K
41,7,Married,White,Male,0,0,40,US,<=50K
55,13,NotMarried,White,Female,0,0,35,US,<=50K
38,13,Married,White,Male,15024,0,50,US,>50K
28,13,NotMarried,Black,Male,2174,0,50,US,<=50K
24,13,NotMarried,White,Female,0,0,37,US,<=50K
60,10,NotMarried,White,Female,0,0,40,US,<=50K
54,6,Married,Black,Male,0,0,40,US,<=50K
27,9,Married,White,Male,0,0,60,US,<=50K
30,14,Married,White,Female,0,0,30,US,<=50K
54,9,NotMarried,White,Male,0,0,45,US,<=50K
44,10,Married,White,Male,5178,0,40,US,>50K
52,9,Married,White,Male,0,0,60,US,>50K
18,7,NotMarried,White,Male,0,0,20,US,<=50K
55,4,Married,White,Male,0,0,50,US,<=50K
35,13,Married,White,Male,0,0,50,US,>50K
37,13,NotMarried,White,Female,0,0,40,US,>50K
22,10,NotMarried,White,Female,0,0,40,US,<=50K
45,13,Married,White,Male,0,0,45,Others,>50K
38,13,Married,White,Male,0,0,60,US,<=50K
48,13,Married,White,Male,0,0,40,US,<=50K
35,11,Married,White,Male,0,0,40,US,<=50K
21,11,Married,White,Male,0,0,50,US,<=50K
37,9,Married,Asian-Pac-Islander,Male,0,0,60,Others,>50K
18,7,NotMarried,White,Male,0,0,25,US,<=50K
26,6,NotMarried,White,Male,0,0,35,US,<=50K
48,13,Married,White,Male,0,0,50,US,<=50K
51,10,NotMarried,Black,Male,8614,0,40,US,>50K
52,10,Married,White,Male,0,0,40,US,<=50K
32,13,Married,White,Male,0,0,40,US,>50K
39,13,Married,White,Male,0,0,60,US,<=50K
51,13,Married,White,Male,0,0,40,US,>50K
54,13,Married,White,Male,0,0,50,US,<=50K
21,10,NotMarried,White,Female,0,0,25,US,<=50K
43,9,NotMarried,Black,Female,0,0,40,US,<=50K
32,10,NotMarried,White,Female,0,0,40,US,<=50K
31,14,Married,White,Male,0,0,35,US,>50K
73,9,Married,White,Male,0,0,8,US,<=50K
26,10,NotMarried,Asian-Pac-Islander,Male,0,0,60,Others,<=50K
35,9,NotMarried,White,Male,0,0,40,US,<=50K
73,3,Married,White,Male,0,0,54,US,>50K
25,13,NotMarried,White,Female,0,0,40,US,<=50K
58,11,Married,White,Male,0,2377,65,US,<=50K
32,9,NotMarried,White,Female,0,0,37,US,<=50K
28,13,Married,White,Male,0,0,40,US,<=50K
41,14,NotMarried,White,Female,0,0,30,US,<=50K
53,9,Married,White,Male,0,0,48,US,<=50K
49,9,NotMarried,White,Female,0,0,35,US,<=50K
55,13,Married,White,Male,0,0,40,US,>50K
29,10,Married,White,Female,7298,0,50,US,>50K
28,11,Married,White,Male,0,0,80,US,<=50K
44,9,Married,White,Male,0,0,45,US,<=50K
41,14,Married,White,Male,0,0,45,US,>50K
26,11,Married,White,Male,3103,0,45,US,>50K
23,9,Married,White,Male,0,0,40,US,>50K
37,13,Married,White,Female,0,0,40,Others,>50K
23,13,NotMarried,White,Male,13550,0,50,US,>50K
33,10,NotMarried,Black,Female,0,0,40,US,<=50K
44,9,NotMarried,White,Male,0,0,40,US,>50K
21,10,NotMarried,White,Male,2907,0,30,US,<=50K
36,7,Married,White,Male,0,0,40,Others,<=50K
44,13,Married,White,Male,5013,0,40,US,<=50K
23,9,NotMarried,Black,Female,0,0,40,US,<=50K
26,9,NotMarried,White,Male,0,0,40,US,<=50K
32,3,NotMarried,White,Male,0,0,40,Others,<=50K
31,10,Married,White,Male,0,0,40,US,>50K
50,9,NotMarried,Black,Female,6497,0,35,US,<=50K
18,10,NotMarried,White,Female,0,0,20,US,<=50K
49,13,Married,White,Male,0,0,50,US,>50K
59,9,NotMarried,White,Female,0,0,40,US,<=50K
38,9,NotMarried,Black,Female,0,0,28,US,<=50K
50,10,Married,White,Male,0,0,55,US,<=50K
51,10,Married,White,Male,0,1672,55,US,<=50K
22,10,NotMarried,Asian-Pac-Islander,Male,0,0,35,US,<=50K
54,9,Married,White,Female,0,0,40,US,>50K
37,9,NotMarried,White,Male,0,0,40,US,<=50K
31,13,NotMarried,White,Male,0,0,60,US,<=50K
67,13,Married,White,Male,0,0,40,US,<=50K
43,7,NotMarried,White,Male,0,0,40,US,<=50K
21,10,NotMarried,White,Female,0,0,40,US,<=50K
30,9,NotMarried,White,Female,0,0,40,US,<=50K
32,10,Married,White,Male,0,0,50,Others,<=50K
36,11,NotMarried,Asian-Pac-Islander,Male,0,0,40,US,<=50K
33,13,NotMarried,Black,Male,0,0,40,US,<=50K
37,9,Married,White,Male,0,0,56,US,<=50K
29,15,Married,White,Male,7298,0,48,US,>50K
18,10,NotMarried,White,Male,0,0,30,US,<=50K
26,10,NotMarried,Black,Male,0,0,40,Others,<=50K
51,4,Married,White,Male,0,0,40,US,<=50K
39,9,Married,White,Male,0,0,40,Others,<=50K
18,9,NotMarried,White,Male,0,0,30,US,<=50K
52,8,Married,White,Male,0,1628,40,US,<=50K
31,10,Married,White,Male,0,0,40,Others,<=50K
45,13,Married,White,Male,7298,0,53,US,>50K
38,10,Married,White,Male,0,0,38,US,<=50K
21,12,NotMarried,White,Female,0,0,35,US,<=50K
33,9,NotMarried,White,Male,0,0,40,US,<=50K
39,10,NotMarried,White,Male,0,0,40,US,<=50K
31,9,Married,White,Male,0,0,40,US,<=50K
43,13,Married,White,Male,0,1902,50,US,>50K
64,13,Married,White,Male,0,1672,10,US,<=50K
33,13,Married,White,Male,7298,0,45,US,>50K
49,9,Married,White,Male,0,0,60,US,<=50K
41,9,Married,White,Male,0,0,40,US,<=50K
55,10,NotMarried,White,Male,0,0,40,US,<=50K
52,10,NotMarried,Black,Female,0,0,37,US,<=50K
42,13,NotMarried,Black,Male,0,0,40,US,<=50K
24,10,NotMarried,White,Female,0,0,30,US,<=50K
42,9,Married,White,Male,0,0,52,US,<=50K
41,13,Married,White,Male,7298,0,40,US,>50K
35,9,Married,White,Male,0,0,40,Others,<=50K
71,3,Married,White,Male,0,0,10,US,<=50K
54,14,NotMarried,White,Male,0,0,42,US,>50K
24,3,NotMarried,White,Male,0,0,40,Others,<=50K
59,9,NotMarried,Black,Female,0,0,40,US,<=50K
30,7,NotMarried,Black,Female,0,0,40,US,<=50K
57,13,Married,White,Female,0,0,40,US,>50K
58,14,Married,White,Male,15024,0,40,US,>50K
32,9,NotMarried,Black,Male,0,0,40,US,<=50K
22,9,NotMarried,White,Female,1055,0,25,US,<=50K
20,9,NotMarried,White,Female,0,0,25,US,<=50K
60,13,Married,White,Male,0,0,40,US,<=50K
51,9,NotMarried,Black,Female,0,0,40,Others,<=50K
26,9,NotMarried,Black,Female,0,0,20,Others,<=50K
33,7,Married,White,Male,0,0,40,US,<=50K
19,6,NotMarried,White,Female,0,0,40,US,<=50K
50,9,Married,White,Female,15024,0,20,US,>50K
32,9,Married,White,Male,0,0,40,US,<=50K
51,13,Married,Black,Male,0,0,40,US,>50K
18,10,NotMarried,Asian-Pac-Islander,Female,0,0,20,US,<=50K
35,14,Married,White,Male,0,0,50,US,>50K
22,10,NotMarried,White,Male,0,1602,25,US,<=50K
46,9,NotMarried,White,Male,0,0,55,US,<=50K
37,9,NotMarried,White,Male,0,0,45,US,<=50K
45,10,Married,White,Female,0,1902,20,US,>50K
63,5,Married,White,Male,0,0,32,US,<=50K
53,9,NotMarried,Asian-Pac-Islander,Male,0,0,10,Others,<=50K
24,9,NotMarried,Black,Female,0,0,40,US,<=50K
65,7,Married,White,Male,0,0,29,US,<=50K
43,12,NotMarried,White,Female,0,0,32,Others,>50K
47,9,Married,White,Male,0,0,40,US,<=50K
41,9,NotMarried,White,Female,0,0,40,US,<=50K
27,9,NotMarried,White,Male,6849,0,40,US,<=50K
35,9,Married,Black,Male,0,0,75,US,<=50K
19,10,NotMarried,White,Female,0,0,24,US,<=50K
47,10,NotMarried,White,Female,0,0,35,US,<=50K
25,13,NotMarried,Black,Female,0,1590,40,US,<=50K
59,15,Married,White,Male,0,0,40,US,>50K
28,6,NotMarried,White,Female,0,0,40,US,<=50K
17,6,NotMarried,White,Female,0,0,20,US,<=50K
21,10,NotMarried,Asian-Pac-Islander,Male,2463,0,50,Others,<=50K
31,9,NotMarried,Other,Female,0,0,40,Others,<=50K
49,9,NotMarried,White,Female,0,0,40,US,<=50K
48,14,Married,White,Male,7688,0,50,US,>50K
60,16,NotMarried,White,Male,0,0,20,US,<=50K
33,8,NotMarried,White,Male,0,0,40,US,<=50K
40,9,Married,White,Male,0,0,40,US,<=50K
42,10,Married,White,Male,0,0,52,US,<=50K
34,9,Married,White,Male,5013,0,40,US,<=50K
38,11,NotMarried,Black,Male,0,0,52,US,<=50K
58,10,Married,White,Male,0,0,70,US,>50K
20,10,NotMarried,White,Female,0,0,40,Others,<=50K
52,10,NotMarried,White,Female,0,0,55,US,<=50K
22,10,Married,White,Male,0,0,40,US,<=50K
24,13,Married,White,Male,0,0,35,US,>50K
39,9,NotMarried,White,Female,0,0,40,Others,<=50K
41,14,Married,White,Male,99999,0,55,US,>50K
37,10,Married,White,Male,0,0,30,US,<=50K
56,5,Married,White,Male,2580,0,40,US,<=50K
21,9,NotMarried,White,Female,0,0,40,US,<=50K
29,9,NotMarried,White,Female,0,0,25,US,<=50K
45,11,NotMarried,White,Male,0,0,10,US,<=50K
44,10,Married,White,Male,0,0,80,US,>50K
54,14,Married,White,Male,0,0,45,US,>50K
24,10,NotMarried,White,Male,2174,0,40,US,<=50K
40,13,Married,White,Male,0,0,50,US,<=50K
43,13,NotMarried,White,Male,99999,0,60,US,>50K
20,10,NotMarried,White,Male,0,0,16,US,<=50K
41,7,NotMarried,White,Female,0,0,40,US,<=50K
32,11,NotMarried,White,Female,0,0,40,US,<=50K
31,13,Married,White,Female,0,0,25,Others,<=50K
26,9,NotMarried,White,Male,0,0,40,US,<=50K
50,13,Married,White,Male,0,0,40,US,>50K
62,11,Married,White,Male,3137,0,40,US,<=50K
24,9,Married,White,Male,2885,0,45,US,<=50K
58,13,NotMarried,White,Male,0,0,65,US,>50K
44,10,Married,White,Male,0,0,40,US,>50K
44,8,NotMarried,White,Male,0,0,40,US,<=50K
37,10,Married,White,Male,0,0,50,US,>50K
65,4,NotMarried,White,Male,2964,0,40,US,<=50K
33,9,Married,White,Male,0,0,40,US,>50K
34,9,Married,Asian-Pac-Islander,Female,0,0,37,Others,<=50K
56,14,Married,White,Male,0,0,60,US,>50K
35,14,Married,White,Male,0,1977,48,US,>50K
33,13,NotMarried,White,Male,0,1741,40,US,<=50K
35,13,Married,White,Male,0,0,48,US,<=50K
47,10,Married,White,Female,0,0,60,US,<=50K
35,5,Married,Amer-Indian-Eskimo,Male,0,0,96,US,<=50K
56,10,NotMarried,White,Female,0,0,40,US,<=50K
29,14,NotMarried,White,Male,0,0,40,US,<=50K
53,15,Married,Asian-Pac-Islander,Male,7298,0,50,Others,>50K
42,11,NotMarried,Black,Female,0,0,25,US,<=50K
20,10,NotMarried,Black,Female,0,0,40,US,<=50K
24,13,NotMarried,White,Male,0,0,50,Others,<=50K
33,9,Married,White,Male,0,0,40,US,<=50K
42,6,Married,White,Male,0,0,45,US,<=50K
38,10,Married,White,Male,0,1887,50,US,>50K
32,9,NotMarried,White,Male,0,0,40,US,<=50K
20,4,NotMarried,White,Male,0,0,20,US,<=50K
32,9,Married,White,Male,0,0,50,US,<=50K
28,10,Married,White,Male,0,0,40,US,>50K
51,9,Married,White,Male,0,0,55,US,>50K
41,9,NotMarried,White,Male,0,0,30,US,<=50K
37,12,Married,Black,Female,0,0,50,US,<=50K
23,9,Married,White,Female,0,0,40,US,<=50K
40,9,Married,White,Male,0,0,40,US,<=50K
47,6,Married,White,Male,0,0,40,US,<=50K
46,9,Married,White,Male,0,0,50,US,<=50K
24,13,NotMarried,White,Male,0,0,40,US,<=50K
40,9,NotMarried,Black,Female,0,0,28,US,<=50K
30,9,Married,Asian-Pac-Islander,Male,0,0,60,Others,<=50K
41,15,NotMarried,Other,Female,0,0,52,US,>50K
37,13,Married,Black,Female,0,0,45,US,>50K
49,9,Married,Asian-Pac-Islander,Male,0,0,40,Others,<=50K
41,13,Married,Black,Female,0,0,50,US,>50K
52,11,Married,White,Male,0,0,35,US,<=50K
23,10,NotMarried,White,Male,0,0,50,US,<=50K
34,9,NotMarried,Black,Female,1471,0,40,US,<=50K
25,13,NotMarried,White,Female,0,2444,40,US,>50K
44,9,Married,White,Male,0,0,45,US,>50K
31,9,NotMarried,White,Male,0,0,33,US,<=50K
53,13,NotMarried,White,Female,0,0,40,US,<=50K
62,9,Married,White,Male,0,0,50,US,<=50K
35,13,NotMarried,White,Male,0,1876,55,US,<=50K
30,13,NotMarried,White,Male,0,0,40,US,<=50K
48,9,Married,White,Female,0,0,40,US,>50K
36,13,NotMarried,White,Female,0,0,40,US,>50K
32,7,NotMarried,White,Male,0,0,33,US,<=50K
22,10,NotMarried,White,Female,0,0,28,US,<=50K
17,7,NotMarried,White,Male,0,0,40,US,<=50K
19,9,NotMarried,White,Female,0,0,40,US,<=50K
26,9,NotMarried,White,Female,0,0,40,US,<=50K
20,10,NotMarried,White,Male,0,0,40,US,<=50K
56,10,Married,White,Male,0,0,35,US,>50K
45,4,NotMarried,White,Female,0,0,21,US,<=50K
23,10,NotMarried,Asian-Pac-Islander,Female,0,0,40,Others,<=50K
31,9,NotMarried,White,Male,0,0,40,US,<=50K
30,7,NotMarried,White,Female,0,0,8,US,<=50K
42,9,Married,White,Male,5013,0,35,US,<=50K
27,15,Married,White,Male,0,0,60,US,<=50K
37,13,Married,White,Male,0,0,50,US,>50K
31,9,NotMarried,White,Male,0,0,60,US,<=50K
33,13,NotMarried,White,Female,0,0,40,US,<=50K
64,1,Married,Asian-Pac-Islander,Male,0,0,40,Others,<=50K
32,9,NotMarried,White,Female,0,0,40,US,<=50K
62,9,Married,White,Male,5178,0,40,US,>50K
37,10,Married,White,Male,0,0,40,US,<=50K
25,7,Married,White,Male,0,0,40,US,<=50K
49,9,Married,White,Male,4064,0,40,US,<=50K
36,13,Married,White,Male,0,1902,40,US,>50K
67,10,Married,White,Male,10566,0,15,US,<=50K
54,9,Married,White,Male,0,0,40,US,>50K
45,16,NotMarried,White,Female,0,0,40,US,>50K
30,10,NotMarried,White,Male,0,0,40,US,<=50K
39,9,Married,White,Female,0,0,40,US,<=50K
57,6,NotMarried,Amer-Indian-Eskimo,Female,0,0,20,US,<=50K
57,6,NotMarried,White,Male,0,0,40,US,<=50K
23,9,Married,White,Male,0,0,40,US,<=50K
49,9,Married,White,Male,0,0,40,Others,<=50K
46,13,Married,White,Male,0,0,10,US,>50K
41,13,NotMarried,White,Female,0,0,43,US,<=50K
44,11,Married,White,Male,0,0,45,US,<=50K
25,13,NotMarried,White,Female,2463,0,30,US,<=50K
34,13,Married,Black,Male,0,0,45,US,>50K
24,13,NotMarried,White,Male,0,0,25,US,<=50K
32,13,NotMarried,White,Female,0,0,45,US,<=50K
27,9,Married,White,Male,0,0,50,US,>50K
67,8,Married,Black,Male,0,0,40,Others,<=50K
36,9,Married,White,Male,0,0,40,US,<=50K
40,10,NotMarried,White,Male,0,1408,48,US,<=50K
24,9,Married,White,Male,0,0,40,US,<=50K
46,13,Married,White,Male,0,1902,40,US,>50K
44,9,NotMarried,White,Female,0,0,38,US,<=50K
23,10,Married,White,Male,0,0,40,US,>50K
46,15,NotMarried,White,Male,0,0,90,US,<=50K
31,11,NotMarried,White,Male,0,0,40,US,<=50K
21,10,Married,Black,Male,0,0,40,US,<=50K
61,9,Married,White,Male,0,0,40,US,>50K
71,9,Married,White,Male,0,0,15,US,<=50K
42,13,Married,White,Male,0,0,40,US,>50K
27,10,Married,Black,Male,0,0,5,US,<=50K
21,10,NotMarried,White,Female,0,0,16,US,<=50K
21,1,NotMarried,White,Male,0,0,25,Others,<=50K
28,13,NotMarried,White,Female,2354,0,60,US,<=50K
27,12,NotMarried,Black,Female,0,0,37,US,<=50K
32,10,NotMarried,White,Female,0,2001,25,US,<=50K
47,9,NotMarried,White,Male,0,0,40,US,<=50K
22,12,NotMarried,White,Male,0,0,35,Others,<=50K
56,9,Married,White,Male,0,0,40,US,<=50K
20,9,Married,White,Female,0,0,40,US,<=50K
30,10,NotMarried,White,Female,0,0,40,US,<=50K
22,10,NotMarried,White,Female,0,0,25,US,<=50K
28,11,Married,White,Male,7688,0,45,US,>50K
50,14,Married,White,Male,0,0,55,US,>50K
66,9,Married,White,Female,1424,0,10,US,<=50K
38,10,NotMarried,White,Male,0,0,46,US,<=50K
62,8,Married,White,Male,0,0,30,US,<=50K
36,14,NotMarried,White,Female,0,0,40,US,>50K
47,6,Married,White,Male,0,0,35,US,<=50K
25,9,NotMarried,White,Male,0,0,40,US,<=50K
26,10,Married,White,Male,0,0,40,US,<=50K
37,7,Married,White,Male,0,0,40,US,<=50K
70,4,Married,White,Male,0,0,8,US,<=50K
52,7,Married,White,Male,0,0,40,US,<=50K
70,5,Married,White,Male,0,0,18,US,<=50K
19,9,NotMarried,White,Male,0,0,40,US,<=50K
23,7,NotMarried,White,Male,0,0,3,US,<=50K
37,13,Married,White,Female,0,0,16,Others,>50K
37,7,NotMarried,Black,Female,0,0,40,US,<=50K
45,10,NotMarried,Black,Female,0,0,40,US,<=50K
29,13,Married,White,Male,0,0,50,US,>50K
56,13,Married,White,Male,0,0,20,Others,<=50K
50,14,Married,White,Male,0,0,40,US,<=50K
20,9,NotMarried,White,Male,0,2001,30,US,<=50K
26,13,NotMarried,White,Male,0,0,40,US,<=50K
41,15,Married,White,Male,0,2415,60,US,>50K
21,9,NotMarried,White,Male,0,0,40,US,<=50K
48,3,Married,White,Male,0,2042,50,US,<=50K
22,10,NotMarried,White,Male,0,0,40,US,<=50K
37,12,Married,White,Male,0,0,35,US,<=50K
47,10,Married,Black,Male,0,0,30,US,>50K
61,13,NotMarried,White,Male,0,0,40,US,<=50K
47,14,Married,White,Male,0,0,40,US,>50K
37,9,Married,White,Male,0,0,25,US,<=50K
46,11,NotMarried,Black,Female,0,0,40,US,<=50K
42,9,Married,White,Male,0,0,48,US,<=50K
41,9,NotMarried,White,Female,0,0,40,US,<=50K
33,5,Married,White,Male,0,0,40,US,<=50K
24,13,NotMarried,White,Male,0,0,35,US,<=50K
27,12,NotMarried,White,Male,0,0,40,US,<=50K
40,13,Married,White,Male,0,0,39,US,<=50K
56,6,Married,White,Male,0,0,40,US,<=50K
35,16,Married,White,Male,0,0,55,Others,<=50K
24,11,NotMarried,White,Male,0,0,40,US,<=50K
73,10,Married,White,Female,0,0,1,US,<=50K
36,10,NotMarried,White,Male,0,0,50,US,<=50K
31,13,Married,White,Male,0,0,50,US,>50K
50,9,Married,Black,Male,0,0,45,Others,<=50K
36,9,NotMarried,Black,Male,0,0,40,US,<=50K
37,9,Married,Black,Male,0,0,40,US,>50K
26,13,NotMarried,White,Female,0,0,55,US,<=50K
20,9,NotMarried,White,Male,0,0,40,Others,<=50K
58,13,Married,White,Male,0,0,40,US,>50K
45,13,Married,White,Male,0,0,40,US,>50K
33,13,NotMarried,White,Male,0,0,40,US,<=50K
31,13,NotMarried,White,Female,0,0,40,US,<=50K
44,15,Married,White,Male,99999,0,60,US,>50K
19,10,NotMarried,White,Female,0,0,30,US,<=50K
54,9,Married,Black,Male,0,0,50,Others,>50K
31,14,Married,White,Male,0,1740,40,US,<=50K
27,9,Married,White,Male,0,0,35,US,<=50K
36,10,Married,White,Male,5178,0,40,US,>50K
47,10,NotMarried,White,Male,0,1876,40,US,<=50K
35,13,Married,White,Male,0,0,45,US,<=50K
42,2,Married,White,Male,0,0,55,Others,>50K
45,13,NotMarried,White,Female,0,0,40,US,<=50K
70,9,Married,White,Male,1455,0,40,US,<=50K
27,8,NotMarried,Black,Female,0,0,44,US,<=50K
36,9,Married,White,Male,0,0,60,US,>50K
23,9,Married,White,Male,0,0,40,US,<=50K
25,13,NotMarried,White,Male,0,0,50,US,<=50K
45,10,Married,White,Male,7688,0,45,US,>50K
24,9,NotMarried,White,Male,0,0,30,US,<=50K
90,12,Married,White,Male,0,1825,50,US,>50K
50,9,Married,White,Male,0,1902,44,US,>50K
37,9,Married,White,Male,7688,0,99,US,>50K
31,10,NotMarried,White,Female,0,0,40,US,<=50K
17,7,NotMarried,White,Male,0,0,40,US,<=50K
26,10,NotMarried,Black,Male,0,0,38,US,<=50K
41,16,Married,White,Male,0,0,60,US,<=50K
50,9,Married,White,Male,0,0,60,US,>50K
45,9,Married,White,Male,0,0,80,US,<=50K
54,10,Married,White,Male,0,0,55,US,>50K
54,9,Married,White,Male,0,0,40,US,<=50K
38,9,NotMarried,White,Male,0,0,40,US,<=50K
22,9,Married,White,Female,0,0,38,US,<=50K
43,9,Married,White,Male,0,0,40,US,<=50K
19,9,NotMarried,White,Female,0,0,30,US,<=50K
30,13,Married,White,Male,0,0,40,US,>50K
31,5,NotMarried,White,Female,0,0,40,US,<=50K
42,9,NotMarried,White,Male,3325,0,40,US,<=50K
48,10,Married,White,Male,0,0,40,US,>50K
56,10,Married,Black,Male,0,0,35,US,>50K
21,10,NotMarried,White,Male,0,0,36,US,<=50K
45,13,Married,White,Male,0,0,40,US,<=50K
37,15,Married,White,Male,0,0,40,US,>50K
38,13,Married,White,Male,0,0,30,US,<=50K
34,10,Married,White,Male,0,0,50,US,<=50K
29,9,NotMarried,White,Male,0,0,40,US,<=50K
24,9,Married,White,Male,0,0,40,US,<=50K
79,14,NotMarried,White,Female,0,0,23,US,<=50K
35,12,NotMarried,White,Male,0,0,55,US,<=50K
39,6,Married,White,Male,0,0,70,US,<=50K
73,4,Married,White,Male,0,0,12,US,<=50K
57,11,NotMarried,White,Female,0,0,40,US,<=50K
35,13,Married,White,Male,0,0,50,US,<=50K
60,9,Married,White,Male,0,0,32,US,<=50K
19,10,NotMarried,Black,Female,0,0,40,US,<=50K
54,9,Married,White,Male,0,0,40,US,<=50K
53,13,Married,White,Male,0,0,40,US,<=50K
23,10,NotMarried,White,Female,0,0,40,US,<=50K
57,10,Married,White,Male,0,0,48,US,>50K
27,6,NotMarried,White,Female,0,0,48,US,<=50K
25,9,NotMarried,Black,Male,0,0,40,US,<=50K
38,9,Married,Black,Male,0,0,40,US,<=50K
48,10,Married,Black,Male,0,0,60,US,>50K
24,9,NotMarried,White,Female,0,0,45,US,<=50K
67,10,Married,White,Male,0,0,40,US,<=50K
20,9,NotMarried,Black,Male,0,0,35,US,<=50K
38,16,Married,Asian-Pac-Islander,Male,0,0,40,Others,>50K
54,4,Married,White,Male,0,0,40,US,<=50K
20,10,NotMarried,White,Male,0,0,40,US,<=50K
57,6,NotMarried,White,Male,0,0,55,US,<=50K
34,13,NotMarried,White,Male,0,0,44,US,<=50K
34,9,NotMarried,White,Male,0,0,49,US,<=50K
80,9,Married,White,Female,0,0,16,US,<=50K
40,9,Married,White,Female,0,0,40,US,<=50K
19,7,NotMarried,White,Male,0,0,35,US,<=50K
35,10,Married,White,Male,0,0,56,US,<=50K
21,9,NotMarried,White,Female,0,0,40,US,<=50K
59,7,Married,White,Male,0,0,40,US,<=50K
53,10,Married,White,Male,0,0,40,US,>50K
41,11,Married,White,Female,3103,0,40,US,>50K
59,9,Married,White,Male,0,0,55,US,<=50K
21,10,NotMarried,White,Female,0,0,35,US,<=50K
52,2,NotMarried,Black,Male,0,0,40,US,<=50K
48,3,Married,White,Male,0,0,40,Others,<=50K
24,8,NotMarried,Black,Male,0,0,40,US,<=50K
49,15,Married,White,Male,0,0,40,US,>50K
19,9,NotMarried,White,Male,0,0,50,US,<=50K
50,9,NotMarried,White,Female,0,0,40,US,<=50K
39,12,Married,White,Male,0,0,60,US,>50K
25,9,Married,Black,Female,0,0,40,US,<=50K
66,4,NotMarried,Asian-Pac-Islander,Female,0,0,40,Others,<=50K
30,10,NotMarried,White,Male,4416,0,40,US,<=50K
49,14,Married,White,Male,15024,0,80,US,>50K
40,10,Married,White,Male,0,0,45,US,<=50K
38,6,Married,White,Male,0,0,40,US,<=50K
25,7,Married,White,Male,0,0,40,US,<=50K
51,9,NotMarried,White,Male,0,0,37,US,>50K
23,13,NotMarried,White,Female,0,0,40,Others,<=50K
60,5,Married,White,Male,0,1887,67,US,>50K
44,9,NotMarried,White,Male,27828,0,60,US,>50K
53,15,NotMarried,White,Male,25236,0,60,US,>50K
66,13,Married,White,Male,0,0,20,US,>50K
18,9,NotMarried,White,Female,0,0,45,US,<=50K
44,11,NotMarried,Amer-Indian-Eskimo,Male,0,0,40,US,<=50K
38,9,Married,Black,Male,0,0,40,US,>50K
30,13,Married,White,Male,0,0,40,US,>50K
36,9,NotMarried,White,Male,3674,0,42,US,<=50K
38,10,Married,White,Male,0,0,40,US,>50K
31,13,NotMarried,White,Female,0,0,45,US,<=50K
26,7,NotMarried,White,Female,0,0,35,US,<=50K
23,10,NotMarried,White,Male,0,0,25,US,<=50K
58,13,Married,White,Female,0,0,40,US,<=50K
44,13,Married,White,Male,3137,0,40,US,<=50K
59,15,Married,White,Male,99999,0,40,US,>50K
36,10,Married,White,Male,0,0,40,US,<=50K
42,10,NotMarried,White,Female,8614,0,52,US,>50K
17,7,NotMarried,White,Female,0,0,20,US,<=50K
59,6,NotMarried,White,Female,0,0,15,US,<=50K
22,10,NotMarried,White,Male,0,0,40,US,<=50K
40,13,Married,White,Male,0,0,45,US,<=50K
36,13,NotMarried,Black,Male,0,0,40,US,<=50K
19,9,NotMarried,White,Female,0,0,15,US,<=50K
49,9,Married,White,Female,0,1977,25,US,>50K
18,10,NotMarried,White,Male,0,0,40,Others,<=50K
38,9,NotMarried,White,Male,0,0,25,US,<=50K
48,9,Married,Black,Male,0,0,40,US,<=50K
53,9,Married,White,Male,0,0,40,US,>50K
33,12,Married,White,Male,0,0,46,US,<=50K
34,11,NotMarried,White,Female,0,0,40,US,<=50K
41,14,Married,White,Male,0,0,50,Others,>50K
20,12,NotMarried,White,Female,594,0,20,US,<=50K
58,9,NotMarried,White,Male,0,0,40,US,<=50K
52,6,NotMarried,White,Male,0,0,40,US,<=50K
45,10,Married,White,Male,0,1887,47,US,>50K
37,4,NotMarried,Black,Male,0,0,40,US,<=50K
48,9,Married,White,Male,0,0,40,Others,<=50K
40,13,Married,White,Male,0,0,40,US,>50K
29,13,Married,White,Male,0,0,45,US,<=50K
33,11,Married,Asian-Pac-Islander,Male,0,0,10,US,<=50K
51,9,Married,White,Male,2105,0,24,US,<=50K
48,9,Married,Black,Male,0,0,48,US,<=50K
36,13,Married,White,Female,0,0,40,US,<=50K
31,10,NotMarried,White,Female,0,0,35,US,<=50K
41,10,Married,White,Male,0,0,50,US,<=50K
29,13,NotMarried,White,Male,0,0,40,US,<=50K
20,10,NotMarried,White,Male,0,0,40,US,<=50K
53,13,Married,White,Male,7298,0,40,US,>50K
37,9,NotMarried,White,Female,0,0,40,US,<=50K
28,13,Married,White,Female,0,0,35,US,<=50K
